;text;topic
997;wohneigentum dienen versorgung wohnraum vermögen alterssicherung;wirtschaft
998;insbesondere jung familie weg wand erleichtern angespannt wohnlage erwerb genossenschaftsanteil erleichtern;Politik und Ideologie
999;mietkaufmodelle fördern programm jung-kauft-alt er- werb bestandsimmobilie insbesondere leerstand betroffen ortskerne auflegen;Politik und Ideologie
1000;mensch obdachlosigkeit abgerutscht gesellschaft nachhaltig helfen;soziale Ursachen
1001;flächendeckend umsetzung housing-first-konzept städ- ten kommune voranbringen;Politik und Ideologie
1002;hoch erfolgsquot projekt ermöglichen rückkehr wohnung leben;Politik und Ideologie
1003;spd-parteivorstand seite >;wirtschaft
1004;sozial politik zukunftsprogramm spd;wirtschaft
1005;kapitel;wirtschaft
1006;corona-pandemie verstärken strukturveränderung unser innenstadt stadt- teilzentr;Gesundheit
1007;betreffen einzelhandel gastronomie hotelgewerbe museum theater büchereie kino;Politik und Ideologie
1008;gemeinsam land getragen städtebau förderung sichern;Politik und Ideologie
1009;unterstützen stadt innenstadt lebendig halten notwendig nutzungsänderung mitgestalten miet- preisbegrenzung mieterschutz gewerbeimmobilienbereich konzept re- vitalisierung standort förderung co-working-spaces innenstadt;wirtschaft
1010;besonderer augenmerk entwicklung ländlich raum legen;Gesundheit
1011;generationenübergreifend alternativ barrierefrei wohnform stadt quartieren fördern;soziale Ursachen
1012;spd-parteivorstand seite >;wirtschaft
1013;sozial politik zukunftsprogramm spd;wirtschaft
1014;kapitel;wirtschaft
1015;aufwachsen   kind jugendliche brauchen stark familie;Politik und Ideologie
1016;brauchen liebe zuwendung ge meinsam;Politik und Ideologie
1017;zukunftsfähigkeit gesellschaft hängen mensch kind entscheiden weg selbständig leben bestmöglich begleiten;Gesundheit
1018;vereinbarkeit familienarbeit beruf täglich spagat brauchen eltern unterstützung;Politik und Ideologie
1019;gelten zumal kindererziehung alltagshilfe pflege alt angehörige leisten;soziale Ursachen
1020;krise erneut deutlich fürsorgearbeit überwiegend frau leisten;Politik und Ideologie
1021;treten familie füreinander einfach erwerbs sorgearbeit gerecht geschlecht aufteilen alleinerziehe de unterstützen;Politik und Ideologie
1022;vier-säulen-modell familienzeit einführen;wirtschaft
1023;säule woche elternschaftszeit direkt geburt kind vater bzw;Gesundheit
1024;part ner*in kurzfristig sozial absichern anspruch;wirtschaft
1025;familie kind allererst phase unterstützen voraussetzung gerecht aufteilung sorgeaufgaben schaffen;Politik und Ideologie
1026;säule familienarbeitszeit derzeitig partnerschaftsbonus elterngeldplus flexibl gefördert elternteilzeit lebensjahr kin ausbauen;wirtschaft
1027;paarfamilie elternteil gleichzeitig alleinerziehend vollzeit arbeiten zukünftig monat elterngeldplus erhalten mindestens höchstens euro;wirtschaft
1028;leistung nutzen anspruch elternzeit gelten geburtstag kind;wirtschaft
1029;jenseits kleinkindalter brauchen eltern kind einschulung umzug anstehen kind einfach unterstützen;Politik und Ideologie
1030;säule dauerhaft ausweitung pandemiebedingt erhöht kinderkrank pro kind elternteil elterngeld akut kind maximal pro elternteil alleinerziehend;Gesundheit
1031;kinderkrankentage corona knapp jung kind kita-jahr häufig krank;Gesundheit
1032;hinaus künftig anderer kurzzeitig betreuungsbedarf eltern geld akut organisieren;Politik und Ideologie
1033;modell familienpflegezeit säule;wirtschaft
1034;angehörige pflegen unter stützen pflege erwerbsarbeit kombinieren;wirtschaft
1035;bedeuten monat anspruch unterstützung lohnersatz arbeitszeitreduzierung nah angehörige pflegegrad   mehrere pflegeperson aufteilbar mindestarbeitszeit   stunde;wirtschaft
1036;wichtig unternehmen gezielt mann ermutigen modell nutzen;wirtschaft
1037;sorgen kind jugendliche unabhängig herkunft gleich chance bestmögliche leben;Politik und Ideologie
1038;jeder kind bergen aufwachsen jung mensch erwachsenenleben starten;Politik und Ideologie
1039;unterstützung kind familie deutschland vielfältig;Politik und Ideologie
1040;genau be sonders brauchen;Politik und Ideologie
1041;konzept kindergrundsicherung entwickeln zentral be reich bestehen;wirtschaft
1042;infrastruktur gerecht bildung teilhabe kin ermöglichen;soziale Ursachen
1043;beinhalten beitragsfrei kita ganztagsangebot schulkind sozial infrastruktur kind jugendliche frei fahrt bus bahn nahver kehr mobilität ländlich raum;Infrastruktur
1044;kindergrundsicherung bestehen existenzsichernd automatisch ausgezahlt kindergeld einkommen familie staffeln hoch unterstützungsbedarf desto hoch kindergeld;wirtschaft
1045;leben familie leicht schwer;wirtschaft
1046;spd-parteivorstand seite >;wirtschaft
1047;sozial politik zukunftsprogramm spd;wirtschaft
1048;kapitel;wirtschaft
1049;monatlich basisbetrag kindergeld zirka euro liegen;wirtschaft
1050;höchst- betrag ausgabe familie mittlerer einkommen bildung teilha be orientieren mindestens doppelt basisbetrag;wirtschaft
1051;höchstbetrag sächlich existenzminimum inklusive wohnkostenpauschal bildung teilhabekost enthalten;soziale Ursachen
1052;kindergeld ersetzen kinderfreibetrag bündeln bisherig leistung;wirtschaft
1053;jung mensch ausbildung direkt elternunabhängig auszahlung kindergeld finanziell absichern zusätzlich auskömmlich fördersatz bafög obendrauf;wirtschaft
1054;hilfe kind jugendliche familie bündeln krankheit behinderung betreffen;Gesundheit
1055;kind jugendliche jung erwachsene eltern einfach zugang unterstützungsleistung;wirtschaft
1056;schritt notwendig;wirtschaft
1057;kampf bildungsbenachteiligung system konsequent statt finden;Wissenschaft
1058;bildungseinrichtung leben kind kita;Bildung
1059;frühkindlich bildung ausbauen;Politik und Ideologie
1060;bezahlbar wohnheimangebot auszubildender studierend erfolgrei- che ausbildung;Bildung
1061;ausbauen zudem jugendwohnen rah- men kind jugendhilfe zukünftig jung mensch ermöglichen raum jugendarbeit schaffen;Politik und Ideologie
1062;unterstützung beruflich orientierung persönlich entwicklung stärkung   freiwillig engagement jung mensch schulzeit möglichkeit jugendfreiwilligenjahr entscheiden;soziale Ursachen
1063;rechtsanspruch förderung freiwilligendienst-vereinbarung unter-jährige schaffen beispielweise freiwilligen sozial international freiwilligendienst;Politik und Ideologie
1064;freiwillige sozial digital fsjdigital neu auflegen;Politik und Ideologie
1065;engagement jugendfreiwilligendienst jung mensch unabhängig sozial herkunft;soziale Ursachen
1066;bundesweit einheitlich freiwilligengeld geben jung mensch gestaffelt kindergeld elternunabhängig absichern;Politik und Ideologie
1067;stark kinderrecht schutz beteiligung förderung vorrang kindeswohl grundgesetz verankern;Politik und Ideologie
1068;wahlalter jung mensch;soziale Ursachen
1069;senken;wirtschaft
1070;kind jugendliche ebene politisch prozeß betei- ligt anspruch echt beteiligung kommunal jugendhilfeausschüssen landesjugendhilfeausschüssen gesetzlich kommunalverfassung veran- keren;Politik und Ideologie
1071;jugendverband bestehend beteiligungsstrukturum jugendring kinder jugendparlamente dauerhaft nachhaltig finanzieren jeder gesetz jugend-check unterziehen;Politik und Ideologie
1072;mitbestimmungsmöglichkeit jugend auszubildenden-vertretung jav verbessern vertretungsrecht beschäftigter ausbildung ausdehnen gründung jav erleichtern;Bildung
1073;bundesprogramm gemeindehaus   aufbauend netz mehr- generationenhäuser angebot dach bündeln außerschulisch bildung sport kultur jugendarbeit netzwerk kinderschutz barrierefrei digital infrastruk- tur kind jugendliche bildung gesellschaftlich teilhabe benötigen;wirtschaft
1074;selbstbestimmt raum kind jugendarbeit unabhängig erhalten ausbauen;Politik und Ideologie
1075;kind gerichtet werbung reglementieren;wirtschaft
1076;kitas schu len werbefrei raum;Politik und Ideologie
1077;spd-parteivorstand seite >;wirtschaft
1078;sozial politik zukunftsprogramm spd;wirtschaft
1079;kapitel;wirtschaft
1080;ganztagangebot entscheidend gleich chance kind verfügung stehen;wirtschaft
1081;ganztagsschul lern lebensort chance ermög- licht sicherstellen;wirtschaft
1082;schule erreichen jeder kind unabhängig herkunft;Bildung
1083;rechtsanspruch ganztägig bildung betreuungsangebot grundschulalter wichtig beitrag bildungsgerechtigkeit zudem eltern notwendig nächster schritt vereinbarkeit familie beruf dringend warten;soziale Ursachen
1084;pro zent wünschen angebot kind;wirtschaft
1085;einschränkung präsenzunterricht pandemie drohen verbindung bildungserfolg familienhintergrund verfestigen bildungsbenachteiligung verstärken;Bildung
1086;grund starten bundesinitiative chancengleichheit bildung;Politik und Ideologie
1087;bundesprogramm schulsozialarbeit kommune förderung chancenhelfern schule bereitstellen;wirtschaft
1088;grundsatz gleichwertig lebensverhältnis weiterentwicklung bund-länder-zusammenarbeit maßgebend kind jugendliche wirtschaftlich be nachteiligt familie alleine lassen;wirtschaft
1089;bund land zusätzlich einführung sozialkriterien ankommen dringend ge brauchen;Politik und Ideologie
1090;kind jugendliche sicher aufwachsen;Politik und Ideologie
1091;strafrecht prä vention verbinden kind jugendliche wirksam schützen;Gesundheit
1092;brauchen schutz konzept kinderschutzbeauftragt kitas schule jugendhilfe-einrichtun- gen verein bund gefördert pilotprojekt unterstützen;Politik und Ideologie
1093;  hinaus unabhängig ombudsstelle einrichten;Politik und Ideologie
1094;präventionskett netzwerk kind jugendliche altersgruppe schaffen jugendhilfe gesundheitsdienst bildung gesundheitseinrichtunge öffentlich frei träger sportverein verband polizei familiengericht kommu- naler ebene verbindlich zusammenwvirk;Gesundheit
1095;schutzstandards kind jugendliche digital raum gelten schutz persönlich integrität sexuell belästigung gewalt entwicklung beeinträchtigung wirtschaftlich ausbeutung;soziale Ursachen
1096;belastung kind jugend liche kinderschutz familienrechtsverfahr gering halten setzen kindersensibel justiz;soziale Ursachen
1097;spd-parteivorstand seite >;wirtschaft
1098;sozial politik zukunftsprogramm spd;wirtschaft
1099;kapitel;wirtschaft
1100;gleichstellung verwirklichen   aufgabe gleichberechtigung geschlechter letzter jahrzehn ten viele erreichen;soziale Ursachen
1101;pandemie erneut ungleich chance frau mann zeigen;Politik und Ideologie
1102;jahrzehnt gleichstellung;Gesundheit
1103;gleichstellung frau mann aufgabe gesamt gesellschaft;soziale Ursachen
1104;querschnittsaufgabe bereich durch- ziehen familienpolitik arbeitsmarktpolitik sozialpolitik bildung rechtspolitik haushalt finanzpolitik;wirtschaft
1105;schließen geschlechtergerecht haushaltssteuerung;Politik und Ideologie
1106;gleichstellung mann frau gesellschaftlich be reichen erreichen;soziale Ursachen
1107;gleichstellungsstrategie bundesregierung verbindlich fahrplan konkret wirksam maßnahme politikbereich weiterentwickeln;soziale Ursachen
1108;kämpfen umsetzung eu-gleichstellungsstrategie lösen blockade women on board paytransparency richtlinie eu;wirtschaft
1109;gleichberechtigung frage politisch repräsentation;soziale Ursachen
1110;setzen paritätsgesetze bundestag land kommune geschlechter glei- ch maß politisch entscheidung beteiligen;Politik und Ideologie
1111;prinzip gleich lohn gleich gleichwertig arbeit gelten;wirtschaft
1112;per gesetz sorgen arbeitnehmer*innen auskunftsanspruch arbeitgeber herausfinden kolleg*in gleich arbeit geld bekommen;wirtschaft
1113;reichen;wirtschaft
1114;entgelttransparenz gesetz weiterentwickeln unternehmen verwaltung verpflichten lohn gehalt sinn geschlechtergerechtigkeit überprüfen verfahren festlegen ungleichheit entlohnung beseitigen betroffener kümmern;wirtschaft
1115;entsprechend regelung europäisch ebene voran- treiben;Politik und Ideologie
1116;erfolgreich wirtschaften brauchen geschlechterparitätisch kulturell vielfältig arbeitsteam;wirtschaft
1117;gelten selbstverständlich unternehmensspitz;wirtschaft
1118;quote aufsichtsrat einführen regeln groß vorstand börsennotiert paritätisch mitbestimmt unternehmen mindestens frau vertreten;wirtschaft
1119;spitze unternehmen führungseben genauso frau mann vertreten;Politik und Ideologie
1120;börsennotiert mitbestimmt unternehmen ausweiten wirksam sanktion einführen halten;wirtschaft
1121;start-ups tech-unternehmen buchstäblich sinn zukunft programmieren;wirtschaft
1122;frau relevant anteil;soziale Ursachen
1123;mensch welt maschine programmieren frau ada lovelace;Wissenschaft
1124;it-berufe hoch maß mann dominieren spitze tech unternehmen deutschland frau selten vertreten durchschnitt unter nehmen;Politik und Ideologie
1125;mädchen jung frau früh erfahren technik unterneh mensgründung setzen weiterhin förderung frau mädchen naturwissenschaftlich technisch bereich mint;Wissenschaft
1126;gut zugang frau gründungskapital umfassend koordiniert förder strategie geschlechtsbezogen barriere insbesondere digitalisierungsbezogen unter nehmensgründungen abbauen;soziale Ursachen
1127;einsatz algorithm personalrekrutierung leben chance mensch mitentscheiden niemals diskriminieren;Gesundheit
1128;verantwortungsvoll künstlich intelligenze kl algorithm vorurteilsfrei program- mieren diskriminierungsfrei datenlag basieren;soziale Ursachen
1129;regelmäßig prüfen zertifizieren;wirtschaft
1130;spd-parteivorstand seite >;wirtschaft
1131;sozial politik zukunftsprogramm spd;wirtschaft
1132;kapitel;wirtschaft
1133;frau hand partner ex-partner sterben erschüt- ternd;soziale Ursachen
1134;frau erleben belästigung gewalt arbeitsplatz;wirtschaft
1135;gewalt frau wirksam bekämpfen rechtlich grundlage wirksam strafverfolgung zusammenarbeit verantwortliche staatlich nicht-staatlich institutio n verbessern;soziale Ursachen
1136;entsprechend verpflichtung istanbul-konvention hilfesystem beratungsstelle frauenhaus schutzeinrichtung weiter- entwickeln international vereinbarung schutz gewalt arbeitsplatz ilo konvention   umsetzen;Politik und Ideologie
1137;gewalt betroffen frau führen rechtsanspruch beratung schutz;soziale Ursachen
1138;schwerpunktstaatsanwaltschaft femizid einrich ten verfolgung mord frau begehen frau setzen gesellschaftlich femizide benennen verbrechen leidenschaft familientragödie;soziale Ursachen
1139;paar kind entscheiden brauchen versorgungssicherheit frei wahl ge- burtsort;Politik und Ideologie
1140;stationär ambulant klinik geburtshaus wand;Gesundheit
1141;geburtsbegleitung betreuungsschlüssel hebamma notwendig eins-zu-eins-betreuung kreißsaal vorsehen;Politik und Ideologie
1142;geburtshilfe system diagnosebezogen fallpauschalen entlassen;Gesundheit
1143;zudem setzen leistungsgerecht vergütung freiberuflich hebamma verantwortungsvol- len aufgabe umfassend berücksichtigen;Politik und Ideologie
1144;familienplanung mensch selbstbestimmt entscheidung treffen eigenständig partnerschaftlich unabhängig einkommen;wirtschaft
1145;kostenfrei zugang verhütungsmittel sorgen gezielt erforschung verhütungs- methode mann fördern;Wissenschaft
1146;frau paar konfliktsituation schwangerschaftsabbruch entschei- brauchen zugang information wohnortnah gut medizinisch versor gung gelten ambulant stationär;Gesundheit
1147;land kommune sorgen krankenhaus öffentlich erhalten schwangerschaftsabbrüche grundversor gung anbieten;Gesundheit
1148;erkennen verantwortung selbstbestimmungsrecht frau paragraphe   abschaffen;soziale Ursachen
1149;zudem stellen hinblick paragraphe ff;wirtschaft
1150;fest schwangerschaftskonflikt gehören strafrecht;Gesundheit
1151;familie füreinand verantwortung übernehmen;soziale Ursachen
1152;ehe bleiben attrak- tiv;wirtschaft
1153;ehe durchsetzen;wirtschaft
1154;klar verantwortung hängen trauschein;Politik und Ideologie
1155;vielfältig familienmodell rechtlich absichern;wirtschaft
1156;verantwor- tungsgemeinschaft schaffen vorbild französisch pacte civil de solidarite pacs möglichkeit füreinand einstehen lebenssituation klas- sisch ehe-modell passen;Politik und Ideologie
1157;verantwortungsgemeinschaft unterstützen beispiels- weise regenbogenfamili zusätzlich füreinand sorge tragen verantwortung übernehmen mehrere mensch anstelle biologisch eltern kind kümmern;Klima
1158;schaffen modern abstammungsrecht;Politik und Ideologie
1159;setzen gleich gleich geschlechtlich partner*inne ehe insbesondere adoption;soziale Ursachen
1160;spd-parteivorstand seite >;wirtschaft
1161;sozial politik zukunftsprogramm spd;wirtschaft
1162;kapitel;wirtschaft
1163;gericht künftig anpassung personenstand entscheiden;Politik und Ideologie
1164;psycholo- gisch gutachten feststellung geschlechtsidentität abschaffen;Gesundheit
1165;mensch leben bestimmen;wirtschaft
1166;trans- inter binä   re mensch behandeln transsexuellengesetz reformieren;soziale Ursachen
1167;diskriminierungsverbot geschlechtlich sexuell identität art;soziale Ursachen
1168;abs;wirtschaft
1169;gg aufnehmen;Politik und Ideologie
1170;gleichberechtigt teilhabe geschlechter identität gewinn gesellschaft;soziale Ursachen
1171;alt rolle denkmuster auf brechen;soziale Ursachen
1172;setzen anerkennung gleichstellung lesbe schwule bisexuell tran inter queer mensch lsbtiq;soziale Ursachen
1173;setzen rechtlich ab sicherung lsbtiq*-familie tran inter*person ziel;wirtschaft
1174;stellen konsequent diskriminierung gewalt;soziale Ursachen
1175;national ak tionsplan homo bi trans interphobie gewalt lsbtiq einführen europäisch ebene ächtung diskriminierung einsetzen;Politik und Ideologie
1176;fördern kampf gewalt diskriminierung queer mensch richten deutschland europäisch union;Politik und Ideologie
1177;hinwirken diskriminierend richtlinie bundesärztekammer blutspende abschaffen;Gesundheit
1178;gesellschaft täglich miteinander mensch behinderung selbstverständlich;Politik und Ideologie
1179;mensch behinderung gut chance ar beitsmarkt erhalten;wirtschaft
1180;gelten arbeit;wirtschaft
1181;stärkung schwerbehindertenvertretung weiterentwicklung ausgleichsabgabe unterstüt- zen;wirtschaft
1182;mensch behinderung sogar ausbilden zeit fachkräftemangel begehrt arbeitskraft;Politik und Ideologie
1183;setzen einheitlich ansprechstelle arbeitgeber*inn mittlerer unternehmen schaffen frage beispielsweise barrierefreiheit lohnzuschüsse beraten;wirtschaft
1184;gesellschaftlich leben ebene mensch behinderung inklusiv ge stalten;soziale Ursachen
1185;barrierefreiheit unverzichtbar;Politik und Ideologie
1186;kommune aufgabe unterstützen;Politik und Ideologie
1187;mangel barrierefrei bzw;wirtschaft
1188;arm wohnraum porthal- len freizeiteinrichtung behoben;Politik und Ideologie
1189;bundesprogramm barrierefreiheit initiieren entsprechend ressource verfügen;Politik und Ideologie
1190;spd-parteivorstand seite >;wirtschaft
1191;sozial politik zukunftsprogramm spd;wirtschaft
1192;kapitel;wirtschaft
1193;leben   grundvoraussetzung gemeinsam leben gesellschaft respekt gewiss heit dazugehören unabhängig familiär migrationsbiografie akzep- tieren dazugehören;Politik und Ideologie
1194;deutschland migration unbekannte;Politik und Ideologie
1195;land stets mensch region aufnehmen genauso deutsche land welt heimat finden;Politik und Ideologie
1196;gesellschaft reich bringen voran;wirtschaft
1197;ziel sorgen selbstverständlichkeit zusammengehörigkeitsgefühl bereich gesellschaft sichtbar spürbar;wirtschaft
1198;bürger*inne garantieren chance möglichkeit frei diskriminierung;soziale Ursachen
1199;arbeit antidiskriminierungsstelle bund stärken allgemein gleichbehandlungsgesetz modernisieren;Gesundheit
1200;gleichzeitig wer nachdrücklich rassismus rechtsextremismus antisemitismus antiziganismus islamfeindlichkeit antifeminismus sexismus lsbtiq*-feindlichkeit vorgehen;soziale Ursachen
1201;gut austausch abgestimmt vorgehen schaffung bund-länder- kommission wichtig schritt;Politik und Ideologie
1202;zudem straftat bereich konsequent erfassen ahnden;wirtschaft
1203;integration permanent gesellschaftlich staatlich aufgabe;Bildung
1204;möchten mensch neu anspruch integration beteiligungsangebote ge- währleisten;Politik und Ideologie
1205;miteinander stärken integration sprachkurs zugewan- dert mensch deutschland ungeachtet staatsangehörigkeit aufenthaltsstatus eins zugang;Politik und Ideologie
1206;kind unmittelbar möglichkeit erhalten kita besuchen schulpflicht gelten unmittelbar kind;Politik und Ideologie
1207;integriert mensch gesichert aufenthalt dauerhaft bleiberecht ermöglichen;soziale Ursachen
1208;familie gehören;wirtschaft
1209;integration klappen familie;soziale Ursachen
1210;regelung familiennachzug subsidiär schutzberechtigt flüchtling angleichen;Gesundheit
1211;da regelung geschwisternachzug unbegleitet minderjährig flüchtling schaffen;Gesundheit
1212;leben lebensunterhalt sorgen;soziale Ursachen
1213;arbeitsverbot abschaffen;wirtschaft
1214;zustand jahrelang kettenduldunge integrationshemmnis stichtagsregelung beenden mensch perspektive geben;Politik und Ideologie
1215;zwangsweise rückführung mensch land gefahr leib leben drohen lehnen;Klima
1216;gleichwohl integrationsfähigkeit finanzierung sprach in- tegrationskurse umfassen;wirtschaft
1217;neu zugezogen;Politik und Ideologie
1218;kind enkel genannt gastarbeiter*inne vertragsarbeiter*innen r erfahren diskriminierung alltag;wirtschaft
1219;öffentlich dienst vorbild sache integration;Bildung
1220;sinn chancengleichheit marginalisiert personengruppe zugang stelle öffentlich dienst erhalten beschäftigter gleichermaßen fortbilden aufsteigen;Politik und Ideologie
1221;brauchen zielgruppenspezifisch formulierung stelle ausschreibung anerkennung vielfaltskompetenz anerkennung ausland erwor- ben qualifikation entgeltgerechtigkeit partizipation integrationsgesetz staatlich institution prozess interkulturell öffnung verpflichten;soziale Ursachen
1222;spd-parteivorstand seite >;wirtschaft
1223;sozial politik zukunftsprogramm spd;wirtschaft
1224;kapitel;wirtschaft
1225;gesellschaft respekt brauchen modern staatsangehörigkeitsrecht;Politik und Ideologie
1226;sorgen grundsätzlich deutschland geboren kind geburt deutsch staatsbürger*innen generell möglichkeit mehrstaatigkeit gesetzlich verankern;Politik und Ideologie
1227;bestehend hürde einbürgerung ab schaffen hierfür geltend regelaufenthaltsdauer verkürzen;Politik und Ideologie
1228;kampf rassismus deutsch gesellschaft brauchen kritisch auseinan dersetzung kolonial vergangenheit;Politik und Ideologie
1229;gelten verantwortungsvoll histori- sch schuld umgehen;wirtschaft
1230;begrüßen engagement religionsgemeinschaft kirche;soziale Ursachen
1231;interreligiös dialog dialog religion weltanschauung kultur fördern verstärken;Politik und Ideologie
1232;begrüßen engagement säkular initiative zivilgesellschaft;soziale Ursachen
1233;religionsfreiheit fest grundgesetz verankern schützen;Politik und Ideologie
1234;spd-parteivorstand seite >;wirtschaft
1235;sozial politik zukunftsprogramm spd;wirtschaft
1236;kapitel;wirtschaft
1237;demokratie stärken   demokratie verletzlich;Politik und Ideologie
1238;schützen erforderlich;wirtschaft
1239;demokratie wehrhaft feind;Politik und Ideologie
1240;ausdifferenziert föderal sicherheit struktur bewähren;Politik und Ideologie
1241;verbessern wirkungsvoll zusammenarbeit bund land;wirtschaft
1242;demokratie basis gesellschaft chance bieten freiheit sicherheit leben;Politik und Ideologie
1243;demokratiefördergesetz verein projekt initiative langfris- tig fördern wappnen feind offen gesellschaft;Politik und Ideologie
1244;bundesprogramm demokratie leben;Politik und Ideologie
1245;ausbauen hierüber präventionsprojekt bund land kommunal ebene fördern;Gesundheit
1246;politisch bildung unverzichtbar;soziale Ursachen
1247;setzen innerhalb außerhalb schulisch bildung verstärkt einfach zugang politisch bildungsmöglichkeit demokratieförderung;Politik und Ideologie
1248;arbeit nehmer*innen verstärken lage versetzen gesetzlich bildungsurlaub nutzen einfach ehrenamtlich engagement freistellen lassen;Politik und Ideologie
1249;million bürger*inne engagieren ehrenamtlich sport-)vereinen freiwillig feuer wehr kirche religionsgemeinschaft tafel frauennotrufe flüchtlingsorganisation thw organisation;soziale Ursachen
1250;arbeit tragen gemein wesen funktionieren;wirtschaft
1251;ehrenamtlich zivilgesellschaftlich engagement unverzicht- bar;Politik und Ideologie
1252;unterstützen;Politik und Ideologie
1253;sport zentral bedeutung sozial zusammenhalt gesellschaft inklu sion integration diskriminierung;soziale Ursachen
1254;breite leistungssport fördern;wirtschaft
1255;stehen sozialdemokraten*inne sport verfassungswerte nationa- len international wettbewerb vorleben;Politik und Ideologie
1256;kommend spitzensport fördern;wirtschaft
1257;hinaus verlieren belang sorge verein ort blick;Politik und Ideologie
1258;bund bundesland kommune gleichermaßen auffordern basis sport überwindung pandemiebedingt problem besonderer weise unterstützen;Politik und Ideologie
1259;lebendig demokratie gehören stark zivilgesellschaft zeitgemäß gemein nützigkeitsrecht;Politik und Ideologie
1260;prüfen gesellschaftspolitisch bedeutsam bereich katalog gemeinnützig zweck aufnehmen sicherstellen steuerbegünstigt körperschaft verein verfolgung satzungsmäßig zweck politisch tätig z;Politik und Ideologie
1261;aufruf sportverein demon tration rassismus fremdenfeindlichkeit steuerlich vergünsti gung verlieren;soziale Ursachen
1262;extremist terrorist bedrohen frei gesellschaft;Politik und Ideologie
1263;erheblich gefahr wirksam begegnen verfassungsschutz rolle demokratisch früh warnsystem erfüllen;Wissenschaft
1264;verfassungsfeindlich organisation verbieten;Politik und Ideologie
1265;religion freiheit missbrauchen religiös fanatismus umschlagen staatlich sicherheit behörde konsequent eingreifen;soziale Ursachen
1266;konsequenz härte terror gewalt vorgehen;soziale Ursachen
1267;gesetzlich grundlage schaffen;Politik und Ideologie
1268;rechtsextremismus sicherheitsbehörde bundeswehr bekämpfen kon- sequent;Politik und Ideologie
1269;entstehung rassistisch denkmuster polizeialltag wirken ermöglichung supervision fort weiterbildung gut arbeitsbedingung entgegen;soziale Ursachen
1270;unterstützen einrichtung schwerpunktstaatsanwaltschaft verfol gung antisemitismus rassismus;soziale Ursachen
1271;spd-parteivorstand seite >;wirtschaft
1272;sozial politik zukunftsprogramm spd;wirtschaft
1273;kapitel;wirtschaft
1274;kultur fördern   kultur lebensnotwendig inspirationsquelle katalysator debatte;wirtschaft
1275;frage zurzeit bewegen kern kulturpolitisch frage;soziale Ursachen
1276;erleben bedrohung sozial zusammenhalt schwinden gemeinsam sinn ge- meinsamen wertegrundlag;soziale Ursachen
1277;demokratie beunruhigend entwicklung;Politik und Ideologie
1278;angesichts existentiell bedeutung kunst kultur gesellschaft verständigen kulturpolitik   jahrhundert leisten;Politik und Ideologie
1279;kulturpolitisch spitzengespräche bundesweit kulturplenum weiterentwickeln kommune land bund kulturproduzent*innen verband zivilgesellschaft vertreten kulturkonsen aufgabe verfahren kulturpolitik kulturell bündnis vielfalt freiheit erarbeiten;soziale Ursachen
1280;kultur staatsziel grundgesetz verankern;Politik und Ideologie
1281;förderung kultur bestehend infrastruktur aufrechterhalten produktionsmöglichkeit künstlerisch kulturell inhalt frei szene gesi- chern;wirtschaft
1282;leben arbeitsbedingung künstler*inn verstärkt berücksichtigen;wirtschaft
1283;gut sozial sicherung freischaffend künstler*inn mindestgag ausstellungshonorar fest etablieren;Politik und Ideologie
1284;bereitstellen kunst entstehen kultureinrichtung offenstehen theater musikclub museum soziokulturell zentrum bibliothek musikschule;Politik und Ideologie
1285;entscheidend aufgabe kommune finanziell dauerhaft lage versetzen kunst kultur kraft fördern;Politik und Ideologie
1286;bundeskulturfond ausbauen programm auflegen kulturell freiräu- -- sichern entwickeln;Politik und Ideologie
1287;rahmenbedinge markt kultur kreativwirtschaft gestalten entsprechend geschäft erlösmodelle stärken;wirtschaft
1288;verbessern filmförderung filmförderanstalt ffa sichern novelle filmfördergesetz einnahmebasis filmschaffende unterstützen international ausstrahlung deutsch film bewahren filmerbe gestalten entscheidungsgremie effizient;Politik und Ideologie
1289;produktion audiovisuell inhalt standort deutschland fördern zukunftsfähig arbeitsplatz erhalten schaffen;wirtschaft
1290;nachhaltig finanzierungsbasis kinoförderung nötig kino erfolgreich zukunft führen regional präsenz kulturort sicherstellen;wirtschaft
1291;zukunftskonzept filmför derung film-community entwickeln;Politik und Ideologie
1292;game kulturgut innovationsmotor wirtschaftsfaktor;Wissenschaft
1293;potential game digital bildung esport verein schule unzurei chend nutzen;Bildung
1294;förderung computerspiel dauerhaft verankern;Politik und Ideologie
1295;entwicklung esport deutschland unterstützen beispielsweise gemeinnützig;Gesundheit
1296;bürger*inne zugang kunst kultur er möglich unabhängig herkunft bildung sozial lage finanziell;wirtschaft
1297;kümmern kultureinrichtung öffnen;Wissenschaft
1298;vielfalt kulturell einrichtung stärken;soziale Ursachen
1299;diversität geschlechtergerechtigkeit führungsposition gremium jury ausbauen;soziale Ursachen
1300;teilhabe kunst kultur schlüssel selbstbewusstsein persönlichkeitsentwicklung bildung integration;soziale Ursachen
1301;programm kultur stark nachhal- tig schulisch außerschulisch bildung sichern;Politik und Ideologie
1302;spd-parteivorstand seite >;wirtschaft
1303;sozial politik zukunftsprogramm spd;wirtschaft
1304;kapitel;wirtschaft
1305;digitalisierung mediathek vorantreiben kulturell erbe sichern zugänglich;Infrastruktur
1306;entwicklung digitale künstlerisch raum stärken digital kunstprojekt fördern;Gesundheit
