;text;topic
1465;letzterer eng verbinden christentum aufklärung unser künstlerisch wissenschaftlich werk;Wissenschaft
1466;identität bestimmen grundlegend wert generation generation weitergeben;Politik und Ideologie
1467;deutsch leitkultur beschreiben unser wertekonse volk identitätsbildend unterscheiden;Politik und Ideologie
1468;sorgen zusammenhalt gesellschaft voraussetzung funktionieren unser staat;Politik und Ideologie
1469;gemein- schaftsstiftend wirkung deutsch kultur fundament unser grundgesetz verfassungspatriotismus ersetzen;Politik und Ideologie
1470;kulturrelativismus multikulturalismus führen nebe gegeneinander parallel gesellschaft gemeinsam wert zusammenleben fehlen;soziale Ursachen
1471;derart fragmentiert gesellschaft entstehen konflikt beherrschbar;soziale Ursachen
1472;afd zulassen deutschland falsch verstanden toleranz islam tradiert kultur verlieren;soziale Ursachen
1473;kultur   deutsch sprache zentrum identität   nationalsprache herz kulturnation;Gesundheit
1474;zentral element deutsch identität afd deutsch sprache staatssprache grundgesetz festschreiben;Politik und Ideologie
1475;deutsch bildungseinrichtung deutsche sprache zurückdrängen;Politik und Ideologie
1476;deutsch lehr wissenschaftssprache erhalten bleiben;Bildung
1477;sogenannter gendergerecht sprache grotesk verunstaltung deutsch sprache;soziale Ursachen
1478;schaffen gleichberechtigung;soziale Ursachen
1479;sprache spielball ideologisch interesse;wirtschaft
1480;lehnen insbesondere sogenannter gendergerecht sprache sprechen jeglicher verpflichtung verwenden;wirtschaft
1481;verwendung leicht sprache kognitiv beeinträchtigt person beschränken bleiben;Politik und Ideologie
1482;kulturförderung   förderung kultureinrichtung transpa- rent;Bildung
1483;staatlich kulturförderung missbrauchen politisch willensbildung beeinflussen;soziale Ursachen
1484;verein stiftung staatlich geför- dern freiheitlich demokratisch grundordnung bekennen;Politik und Ideologie
1485;afd bekennen kulturhoheit bundesland kulturpolitisch aktivität bund begrenzen;soziale Ursachen
1486;afd bekennen kulturhoheit bundesland kulturpolitisch aktivität bund begrenzen;soziale Ursachen
1487;afd fordern schönheit historisch innenstadt bewahren bedarf rekonstruktion wiederherzustellen;Gesundheit
1488;kultur   filmförderung künstlerisch freiheit wahren bleiben;Politik und Ideologie
1489;identitätspolitische vorgabe staatlich filmförderung ablehnen;Bildung
1490;brauchtum gedenken   brauchtum wirken identitätsstiftend gemeinschafts- bildend;Politik und Ideologie
1491;brauchtum mundart pflegen wozu lokal kulturverein wichtig beitrag leisten;Politik und Ideologie
1492;leid heimat vertriebener vergessen;wirtschaft
1493;baudenkmäler heimisch architektur prägen heimatgefühl kulturell identität;Politik und Ideologie
1494;schönheit historisch innenstadt bewahren bedarf rekonstruktion wiederherstellen;Infrastruktur
1495;deutsch geschichte gänze würdigen;Wissenschaft
1496;offiziell erinnerungskultur tiefpunkt geschichte konzentrieren höhepunkt blick;Wissenschaft
1497;volk nationalbewusstsein dauer bestehen;Gesundheit
1498;afd setzen schmähung deutsch kaiserreich unzutreffend rückständig unrechtsstaat diffamieren;Politik und Ideologie
1499;zehren bundesrepublik kulturell technologisch wirtschaftlich errungenschaft kaiserreich;Politik und Ideologie
1500;kultur;wirtschaft
1501;wenden zunehmend aggressiv   versuch ideologisch geprägt moralisierend   umdeutung geschichte schleifung   denkmäler umbenennung strafs   festmachen;Politik und Ideologie
1502;aggressivität mittlerweile   kaiserreich denkmäler   bismarck deutsch kaiser richten gelten   staat afd stellen   deutsch nation;Politik und Ideologie
1503;einzig politisch kraft demontage   historisch-kulturellen debatte angeblich notwendig identität entgegen;soziale Ursachen
1504;dekolonisierung kultur mitein verteufelung weilfs mann einhergehen stellen selbstverständnis kulturell identität insgesamt infrage;Politik und Ideologie
1505;afd stellen einzig politisch kraft demontage historisch kulturell identität entgegen;soziale Ursachen
1506;sogenannter critical race theory wonach rassismus weifßse lehnen;soziale Ursachen
1507;afd wenden pauschal rückgabe sammlungsgüter kolonial kontext;Politik und Ideologie
1508;setzen ebenfalls   beschluss bundestag mahnmal informationszentrum opfer kommunistisch gewaltherrschaft errichten umsetzen;Politik und Ideologie
1509;kapitel;wirtschaft
1510;medium < <     öffentlich-rechtlich rundfunksystem grund- legend reformieren rundfunkstaatsvertrag bundesland kündigen;Politik und Ideologie
1511;zwang beitrag werbung entfallen;wirtschaft
1512;grundfunk schaffen;Politik und Ideologie
1513;medium   medium   öffentlich-rechtlich rundfunk neu gestalten   frei funk frei bürger;Politik und Ideologie
1514;öffentlich-rechtlich rundfunksystem überholen;Politik und Ideologie
1515;rundfunkstaatsvertrag injed bundesland kündigen grundlegend reform ermöglichen;Politik und Ideologie
1516;stark reduziert anbieter stehen ca;wirtschaft
1517;zehntel bisherig umfang;wirtschaft
1518;grundfunk aufgabe bürger flächendeckend neutral inhalt sparte information kultur bildung versorgen;Politik und Ideologie
1519;wichtig bleiben regional inhalt schlank heimatfunk schaufenster region;Politik und Ideologie
1520;zwangsbeitrag werbung entfallen;wirtschaft
1521;finanzie rung erfolgen abgabe insbesondere tech nologiekonzerne audiovisuell inhalt verbreiten video-streaming-dienste leisten;wirtschaft
1522;dominieren deutsch markt angemessen weise steuer abgabe zahlen;wirtschaft
1523;cancel culture bekämpfen   zensur meinungsäufßserunge angriff grundrecht meinungsfreiheit;Politik und Ideologie
1524;vor- machtstellung sozial medium bildungswesen missbrauchen politisch willensbildung einseitig beeinflussen;soziale Ursachen
1525;quasi-oligopol anbieter   medium;wirtschaft
1526;sozial medium facebook twitter instagram verpflichten meinungsfreiheit nutzer respektieren;Politik und Ideologie
1527;internet ort frei meinungsäußerung erhalten bleiben;Politik und Ideologie
1528;faktenprüfer meinungswächter staatlich finanzierung erhalten;wirtschaft
1529;subvention unternehmensbeteiligung regierungspolitisch werbefinanzierung beeinflussn regierung privat medium;wirtschaft
1530;parteipolitisch medienbeeinflussung lehnen;Wissenschaft
1531;beteiligung partei medienunternehmen verbieten;wirtschaft
1532;internet   meinungsfreiheit tugendterror ort frei nu meinungsäußerung diffuse vorstellung politisch korrektheit erhalten bleiben;Politik und Ideologie
1533;ersticken öffentlich diskussion sprach denkverbote;Politik und Ideologie
1534;tatsache verdrehen kontrovers thema tabuisieren;wirtschaft
1535;zusammenrücken altparteie politisch meinungskartell linker dominanz öffentlich-rechtlich rundfunk privat mainstream-medi verfestigen;Politik und Ideologie
1536;freiheit wissenschaft forschung lehre gefährden;Bildung
1537;berufliche sanktion sozial ächtung gewaltsam übergriff lassen verfassungsrechtlich garantiert freiheit theorie verkümmern;Politik und Ideologie
1538;corona-krise erschreckend weise zeigen;Klima
1539;bauen wohnen miete u     benötigen bundesweit vereinfachung vereinheitlichung baurecht   beschleunigung verfahren bürokratieabbau digitalisierung;Politik und Ideologie
1540;bauen wohnen miete   bauen wohnen miete   fehlender wohnungsneubau landflucht zunehmend zahl ein-personen-haushalte ungezügelt gesetzeswidrig migration führen unterer mittlerer einkommen gruppe angespannt markt zusehends schwer bezahlbar wohnung finden;soziale Ursachen
1541;tendenz entgegenwirken voraussetzung bedarfsgerecht wohnung neubau z;Politik und Ideologie
1542;ausweisung bauland schaffen kosten substanziell senken;Politik und Ideologie
1543;afd fordern reduktion überzogen standard vorgabe streichung energieeinsparverordnung brand wärme schallschutz notwendig mindestmaß zurückfahren;Gesundheit
1544;benötigen bundesweit vereinfachung vereinheitlichung baurecht beschleunigung verfahren bürokratieabbau digitalisierung;Politik und Ideologie
1545;grunderwerbsteuer selbstgenutzt wohnim mobilien ersatzlos streichen;Politik und Ideologie
1546;einheimische vorhanden angebot zugreifen erwerb wohnimmobilie käufer deutsch staatsbürgerschaft hauptwohnsitz ausland liegen erhöhung grunderwerb steuer   erschweren;Politik und Ideologie
1547;grundsteuer gebühr eeg-umlage gez-gebühr haushaltsabgabe streichen;wirtschaft
1548;ausgleich grundsteuer gemeinde bund leisten;Politik und Ideologie
1549;bauen wohnen miete;Politik und Ideologie
1550;wohneigentumsförderung   wohneigentum befreien bürger miet zahlung;wirtschaft
1551;tragen vermögensaufbau minimieren belastung wohnkosten alter vermin- dern altersarmut;wirtschaft
1552;eigentum sozial faktor vielfach unterschätzen;wirtschaft
1553;wohn gebiet hoch eigentumsquote sozial sta- bil;wirtschaft
1554;eigentum führen verantwortlich umgang wohnung stabilisieren sozial umfeld;wirtschaft
1555;afd schaffung wohneigentum   folgend mafsnahme fördern staatlich   wohnungsunternehmen mieter wohnung   kauf anbieten;wirtschaft
1556;insbesondere jung familie   erbbaurecht kostengünstig einstieg   eigentum ausbauen;wirtschaft
1557;wohnungsbaugenossenschaft   vergabe wohnbauland bevorzugen   bürger einstieg wohneigentum   erleichtern;Politik und Ideologie
1558;staatlich bürgschaft eigen-   kapitalersatz   objektwert   kauf wohnraum erleichtern;wirtschaft
1559;fordern;wirtschaft
1560;nn steuerlich sonderabschreibung eigengenutzt mietrecht lehnen   immobilie;Politik und Ideologie
1561;staatlich überregulie rung investiti   onshemmnisse mietpreisbrems mietendeckel;wirtschaft
1562;bauen wohnen miete   wohngeld sozial wohnungsbau   bisherig sozial wohnungsbau scheitern bruchteil berechtigter erreichen;Politik und Ideologie
1563;führen fehlbelegung verursachen hoch kosten steuerzahler;wirtschaft
1564;einkommensschwach mieter vermehrt wohngeld unterstützen wo sozial durchmischung gewährleisten;wirtschaft
1565;reichen wohngeld wohnung sichern bürger zusätzlich kommunal wohngeld zahlen;wirtschaft
1566;afd stehen ausgewogen mietrecht lehnen staatlich uberregulierung investitionshemmnis mietpreisbrems mietendeckel;wirtschaft
1567;kapitel;wirtschaft
1568;klima energie   technik un   digitalisierung u     ziel bundes- regierung co,-emission faktisch null   senken lehnen afd;Wissenschaft
1569;klima energie technik digitalisierung   klima energie technik digitalisierung   klimawandel positiv begegnen   ziel bundesregierung co,-emission faktisch null senken führen radikal umbau industrie gesellschaft transformation the great reset bedrohen freiheit beängstigender ausmaß;Politik und Ideologie
1570;afd lehnen ziel verbunden gesellschaftsumbau;Politik und Ideologie
1571;begründen radikal umbau industrie   gesellschaft behauptung dekarbonisierung verzicht nutzung kohle öl gas mensch gemacht klimakatastrophe verhindern können;Klima
1572;halten these abgeleitet mafsnah men falsch;soziale Ursachen
1573;spurengas co voraussetzung leben unverzichtbar;Politik und Ideologie
1574;anstieg konzentration co atmosphäre letzter jahrzehnt ergrün erde beitragen;Gesundheit
1575;streiten jung global erwärmung;Politik und Ideologie
1576;afd bezweifeln negativ folge;wirtschaft
1577;stattein aussichtslos kampf wandel klima führen verändert be dingunger anpassen pflanze tier;Politik und Ideologie
1578;menschheitsgeschichte belegen warmzeiten blüte leben kultur führ   klima energie technik digitalisierung;Wissenschaft
1579;ten kaltzeit not hunger krieg verbinden;soziale Ursachen
1580;nachweisen mensch insbesondere industrie wandel klima maßgeblich verantwortlich;Klima
1581;jung erwärmung liegen bereich natürlich klima schwankung vorindustriell vergangenheit kennen;Klima
1582;kernforderung klimapolitik   klima mensch postulieren garantiert bestandsschutz;Klima
1583;klima per se schutzfaähig;Klima
1584;klimaschutzplan bundesregierung dekarbonisierungsmafsnahme lehnen afd;Klima
1585;pariser klimaabkommen kündigen;Klima
1586;deutschland staatlich privat klimaschutz -organisation austreten unterstützung entziehen;Politik und Ideologie
1587;afd fordern öffentlichen frei diskurs ursache klimaveränderung verheerend folge dekarbonisierung;Politik und Ideologie
1588;jeglicher form co,-besteuerung abschaffen;Politik und Ideologie
1589;afd fordern technisch fortschritt begrüßen öffentlich frei;wirtschaft
1590;diskurs technisch fortschritt wirdin deutschland zunehmend irsachen kklima-   chance rohstoffarm land veränderungen;wirtschaft
1591;verheerend folge   sehen aufgrund angst be dekarbonisierung   verhindern;Politik und Ideologie
1592;afd stellen entwicklung   versuchen gesellschaft parlament   positiv zukunftserwartung vermitteln;Politik und Ideologie
1593;  verzicht rückschritt sozialismus     gesichert günstig energieversorgung grund voraussetzung wohlstand sicherheit gesundheit;Politik und Ideologie
1594;afd setzen heraus- forderung gegenwart technologieoffen begegnen;Politik und Ideologie
1595;klima energie technik digitalisierung   umweltbelastung jahrzehnt reduzieren technisch fortschritt klar regel basierend marktwirtschaft;wirtschaft
1596;technik bürger wirtschaft heimat d;wirtschaft
1597;umwelt zugute;Klima
1598;aufgabe politik rahmenbedingun gen grundlage aktuell stand wissenschaft technik formulieren;Bildung
1599;sicherheit wirtschaftlichkeit technik anwender sicherstellen;Wissenschaft
1600;fordern afd herausforderung gegenwart technologieoffen begegnen;Politik und Ideologie
1601;gesichert günstig energieversorgung grundvoraussetzung wohlstand sicherheit gesundheit;Gesundheit
1602;sicherstellen kernaufgabe staat;Bildung
1603;energiepolitik bedeuten rahmenbedingung setzen energieversorgung sichern um weltfreundlich kostengünstig rahmen frei markt gewährleisten;wirtschaft
1604;teure knapp energie lässn industrie abwandern schränken leben standard breit teil bevölkerung unterer einkommensgruppe drastisch;wirtschaft
1605;energie green deal   lehnen green deal eu jeglicher form planwirtschaft;wirtschaft
1606;eeg ersatzlos streichen vorrang einspeisung beenden;Klima
1607;sicher energieversorgung ei- nes industrieland erfordern breit energiemix;Klima
1608;klima energie technik digitalisierung;Klima
1609;komplett umstellung energieversorgung aufvolatil erneuerbar energielieferant unöko- logisch unrealistisch ablehnen;Politik und Ideologie
1610;afd lehnen geg gebäudeenergiegesetz führen mietsteigerung ange- messen ökologisch verbesserung;Politik und Ideologie
1611;wald schutzgebiet wind solaranlage errichten;Wissenschaft
1612;setzen bewahrung heimatlich landschaftsbild umwelt tierwelt;Klima
1613;vorrangfläche windenergieanlage breit zustimmung betroffen bürger   lehnen green ausweisen;Klima
1614;deal eu   jeglicher form;Politik und Ideologie
1615;planwirtschaft;wirtschaft
1616;mindestabstand windenergieanlag   wohnbebauung fache gesamthöhe mindestens km betragen;Politik und Ideologie
1617;anlage förderung fallen subvention einspeisevorrang markt teilnehmen;wirtschaft
1618;rückbau windenergie anlage vollständig erfolgen inklusive betonfundament;Politik und Ideologie
1619;sogenannte energiepflanze fördern ackerfläche stattdessen nahrungsmittelanbau nutzen;Politik und Ideologie
1620;alternativ fläche natur zurückgegeben;soziale Ursachen
1621;afd setzen verstromung braun steinkohle grundlast- regelfähig energie quelle;Politik und Ideologie
1622;klima energie technik digitalisierung   bevorzugung förderung wasserstoft- wirtschaft lehnen einseitig förderung elektromobilität;Infrastruktur
1623;technikoffenheit gelten nutzung wasserstoff elektromo- bilität;Wissenschaft
1624;erfordern ökologisch energetisch ökonomisch unsinnig parallel infrastruktursystem;Wissenschaft
1625;aufgrund hoch günstig verfügbarkeit erdgas bestehen bedarf volatil erneuerbar energieträger erzeugt wasserstoff grofstechnisch herstellung;Politik und Ideologie
1626;sicherstellung energieversorgung benötigen flexibel gaskraftwerk;Klima
1627;gasver sorgung fertigstellung projekt nord stream sichern;Klima
1628;anlandung flüssiggas ermöglichen;Klima
1629;afd setzen verstromung braun steinkohle grundlast- regelfähig energiequelle;Klima
1630;deutschland weltweit sauber effiziente kohlekraftwerk;Politik und Ideologie
1631;lehnen ausstiegsplan kohleverstromung;Politik und Ideologie
1632;laufzeit deutschland verblieben aktiv kernkraftwerk technisch nutzungsdauer ökonomisch kriterium richten;Politik und Ideologie
1633;abschaltung grund lehnen;soziale Ursachen
1634;deutsch kernkraftwerk gehören sicher welt;Politik und Ideologie
1635;verwertbar kernkraftwerk-reststoff zukünftig nutzung rückholbar lagern geschlossen brennstoffkreislauf;Klima
1636;klima energie technik digitalisierung;Klima
1637;gorleben vollständig erforscht unein- geschränkt geeignet endlager verfügung stehen suche geologisch endlager einstellen;Politik und Ideologie
1638;stattdessen erforschung nutz barmachung technologie forcieren lagerung hochradioaktiv reststoff geologisch zeitraum erforderlich;Wissenschaft
1639;endlagerfrage kernkraftgegn politisch aufgebauscht problem feld führen friedlich nutzung minimalinvasiv emissionsarm kernenergie ewig verhindern;soziale Ursachen
1640;  afd treten neueinrichtung si-   afd fordern wiedereinrichtung kern- cher kernkraftwerk f h d £ icheb energieknappheit orschungszentren umfangreich beteiligung industriestand   international kernforschungsprojekt sicher ort deutschland stellung notwendig wissen betrieb vermeiden   bau kernreaktor erforschung fortschrittli   cher reaktorkonzept generation iii+ iv   brutreaktor fusionsenergie;wirtschaft
1641;afd trittein   neueinrichtung sicher kernkraft   werken energieknappheit industriestandort   deutschland bürger vermeiden;Politik und Ideologie
1642;bereich privatwirtschaftlich luft raum fahrt setzen afd wettbewerb rahmen federführend unternehmen europäisch zulieferindustrie schaffen konkurrenz- fähig bleiben;wirtschaft
1643;unterstützen fortsetzung ausbau national international raumfahrtprogramm erschliefsung weltraum wissenschaft rohstoffquelle möglich neu lebensraum mensch;Politik und Ideologie
1644;freiheitlich demokratisch partei wenden afd jeglicher missbrauch digital technik überwachung bevormundung   bürger unter   nehmen führen;Politik und Ideologie
1645;klima energie technik digitalisierung   aufklärungsinitiative sichtbar nutzen gentechnik leben rufen pragmatisch ordnungsrahmen technik schaffen;Wissenschaft
1646;generell verbot kunst- stoff lehnen setzen intelli- gent nutzung verstärkt wiederverwertung;Politik und Ideologie
1647;afd setzen schaffung kompetenz- zentren erforschung abfallbeseitigungs-und rohstoffrückgewinnungstechnik;Wissenschaft
1648;deutschland umweltgerecht beseitigung abfällen wiedergewinnung rohstoff aufstellen entsprechend know-how weltweit fragen;Politik und Ideologie
1649;gelten kunststoff überwiegend energieerzeugung wiedergewonnen stoff kreislauf zuführen;Politik und Ideologie
1650;international problem verschmutzung meer verringerung eintrag ent- wicklungsländern lösen;Gesundheit
1651;wettbewerbsfähi- gen wiederaufbereitungstechnologien deutschland wichtig beitrag leisten;Politik und Ideologie
1652;digitalisierung mensch dienen   digitalisierung wirtschaft gesellschaft sehen chance verbesserung leben bürger;Infrastruktur
1653;freiheitlich demokratisch partei wenden afd jeglicher missbrauch digital technik überwachung bevor- mundung bürger unternehmen führen;Politik und Ideologie
1654;fordern einhaltung grundgesetz rechtsstaatlich prinzip erstellung nutzung digital dienst;Politik und Ideologie
1655;grundrecht meinungsfreiheit gelten internet;Politik und Ideologie
1656;klima energie technik digitalisierung   einzelnen verlangen   verzichtauf anwendung digitalisierung totalitär struktur befördern;Wissenschaft
1657;abschaffung netzdg;Politik und Ideologie
1658;verhinderung upload-filter beschneiden meinungsfreiheit führen zensur;Politik und Ideologie
1659;defizit eu-urheberrecht entsprechend korrigieren;wirtschaft
1660;afd stehen frei offen internet;Infrastruktur
1661;einhaltung rechtsstaatlich prinzip digital bereich internet sozial medium plattform;Politik und Ideologie
1662;verpflichtung anbieter sozial plattform diskriminierungsfrei zugang ermöglichen inhaltlich neutralität wahren;soziale Ursachen
1663;entscheidung rechtmäfsigkeit inhalt plattform regelmäßig betreiber liegen;soziale Ursachen
1664;justiz befugnis fähigkeit zulässigkeit inhalt entscheiden;Gesundheit
1665;zentral meldestelle recht verletzung plattform betroffen bürger einrichtung wenden;Wissenschaft
1666;aufländerebene schwerpunkt-justizzentr recht daurchsetzung netz geben;Politik und Ideologie
1667;afd stehen frei offen internet;Infrastruktur
1668;fordern einhaltung rechtsstaat- lich prinzip digital bereich;Politik und Ideologie
1669;klima energie technik digitalisierung   datenschutz datensicherheit   stehen datenschutz datensicherheit   ausufernd bürokratie   afd fordern abschaffung dsgvo ersetzung neu schlank datum schutzgesetz wahrung informationeller selbst bestimmung;Politik und Ideologie
1670;einwilligunge datenverarbeitung jederzeit wirksam widerrufbar;wirtschaft
1671;datenschutzbehörde afd rolle bestärken staatlich stelle sanktionsfähig staat datenschutzregel bürger einhalten;soziale Ursachen
1672;ende-zu-ende-verschlüsselung   elektronisch kommunikation datenschutz   afd fordern technikgestaltung voreinstellung   abschaffung dsgvo;Gesundheit
1673;ersetzung by design by default gesetzlich   neu schlan- standard verankern;Politik und Ideologie
1674;ne > öffentlich ausgabe erforschung anwendung quanten-kryptographie grund national sicherheit vermeidung wirtschaftsspionage it-sicherheit bürger umgehend deutlich aufstocken;Politik und Ideologie
1675;zentral bereichsübergreifend person kennzeichen modernisierung verwaltungsregister bund land lehnen daes erstellung persönlichkeit profil zulässen verfassungswidrig;Gesundheit
1676;zahlreich it-sicherheitsgesetze -strategien deutschland umgehend aktualisieren konsolidieren hoch komplexität zusammenwirken it-sicherheit eher gefährden fördern;Politik und Ideologie
1677;behörde software-hintertürum nutzen sicherheitslücko sofort melden konsequent schliefsen;Wissenschaft
1678;klima energie technik digitalisierung;Klima
1679;kommunal kritisch infrastruktur einrichtung hacker-angriff schützen;Wissenschaft
1680;einheitlich rechtsrahmen standardisierung zertifizierung it-infrastruktur -produkt -dienstleistung -system;wirtschaft
1681;bundesamt sicherheit informations technik bsi behörde digital verbraucherschutz ausbauen;Wissenschaft
1682;behörde polizeilich nichtpolizeilich gefahrenabwehr unverzüglich stand digital technik bringen verfahren weisen entsprechend anpassen;Wissenschaft
1683;instrument schnittstelle bürger z;Wissenschaft
1684;nina- warn-app notwendig finanziell ressource ausstatten anwenderfreundlich ausgestalten;Politik und Ideologie
1685;infrastruktur grundlage ausbau digitalisierung   >   afd fordern förderung regional struktur;Politik und Ideologie
1686;afd fordern glasfaser funknetzausbau förderung regional   vorbild national roaming;Politik und Ideologie
1687;netzübergang struktur betreiber nutzer unbemerkt nn kostenneutral erfolgen;Politik und Ideologie
1688;-netzausbau künftig nutzung   hoch frequenz hinblick gesundheitlich   risiko weiterhin laufend wissenschaft   lich untersuchung begleiten bürger   ergebnis umfassend informieren  ;Gesundheit
1689;klima energie technik digitalisierung   digitalisierung öffentlich verwaltung   digitalisierung öffentlich verwaltung sowohl intern interaktion bürger potential;Infrastruktur
1690;afd fordern gut finanziell beratend unterstützung kommune ozg onlinezugangsgesetz projekt bund verpflichten;Politik und Ideologie
1691;afd fordern digital verwaltungsprozes verschlanken vereinheitlich;soziale Ursachen
1692;e-government ausbauen bürger gleichwertig niederschwellig persönlich kontaktaufnahme ermöglichen;Politik und Ideologie
1693;grundsätzlich behördengang bürger zukunft wahl digital persönlich abwickeln;soziale Ursachen
1694;bezahlung gebühr art bargeld erfolgen;wirtschaft
1695;afd fordern bevorzugt einsatz ggf;Infrastruktur
1696;;wirtschaft
1697;entwickelnd quelloffen software digital afd fordern digital verwaltungsprozes;soziale Ursachen
1698;gelten betrieb verwaltungsprozes server arbeitsplatzrechner;wirtschaft
1699;verschlanken vereinheitlich;wirtschaft
1700;klima energie technik digitalisierung;Klima
1701;digital souveränität   verbesserung sicherheit digital verwaltung system fordern afd bündelung europäisch it-kompetenz rahmen forschung entwicklungskooperation ziel europäisch hard systemsoftware entwickeln lösung aufsereuropäisch anbieter unabhängig;Wissenschaft
1702;afd behörde verpflichten beschaffung wesen langfristig strategisch sicherheits- politisch erwägung ausrichten;Politik und Ideologie
1703;künstlich intelligenz technik zukunft hoch wirtschaftlich potential konkurrenz multinational konzern bereich grofs;wirtschaft
1704;kompetenz bereich kl bundesrepublik bündeln national kooperation stark fördern;Gesundheit
1705;kapitel;wirtschaft
1706;mobilität infrastruktur     afd sprechen eineand bedürfnis bürger orientiert verkehrspolitik;Infrastruktur
1707;ideologisch geleitet verbotspolitik bestimmt verkehr bevorzugen diskriminieren lehnen afd;wirtschaft
1708;mobilität infrastruktur   mobilität infrastruktur   verkehrspolitik   afd sprechen bedürfnis bürger orientiert verkehrspolitik;Infrastruktur
1709;ideologisch geleitet verbotspolitik bestimmt verkehr   bevorzugen diskriminieren lehnen afd;wirtschaft
1710;vordergrund stehen freiheit bürger wahl verkehrsmittel;Politik und Ideologie
1711;individuell mobilität bezahlbar bleiben;Infrastruktur
1712;motorisiert individualverkehr schützen   afd unterstützen fördern motorisiert indi vidualverkehr beliebt möglichkeit fortbewegung;Gesundheit
1713;intelligent technik stauvermei- dend verkehrsführung schützen umwelt;Politik und Ideologie
1714;wisse schaftlich mangelhaft belegt mafßnahme z;wirtschaft
1715;dieselfahrverbote umweltspur erreichen;Klima
1716;gleichzeitig fordern afd erhalt ausbau voninnerstädtisch fahrspur parkraum ver- meidung wachsend verkehrschaos schutz attraktivität einzelhandel;Politik und Ideologie
1717;afd lehnen zudem kollektivrmafsnahme fahrverbot motorräd aufgrund fehlverhalten einzelner;Politik und Ideologie
1718;grundsätzlich setzen afd verantwortungsbewusstsein bürger;soziale Ursachen
1719;mobilitätundinfrastruktur;Infrastruktur
1720;bundesautobahne entlasten transitverkehr schiene wasserweg verlagern   afd lehnen generell tempolimit bundes-   autobahn strikt;Politik und Ideologie
1721;starre tempolimit regel-   mäfsig überprüfen fall unbegründet   heit wegfallen;soziale Ursachen
1722;temporaär flexibel situations-   gerecht streckenbeeinflussungsanlage alternative;Wissenschaft
1723;autobahn brücke deutschland müs-   sen lang dringend sanieren instand setzen  ;Politik und Ideologie
1724;effizient mafßnahme   planung ausführung baustelle   schnell arbeit verwaltung;Politik und Ideologie
1725;zudem fordern afd   lkw-parkplätze konsequent anwendung bestehend lkw-überholverbote sicherheit ln verkehrsteilnehmer;Wissenschaft
1726;konzept rollendenland- aufbundesautobahner straße wechselbrückenumschlag fürdie transitverbindung deutschland   regelmäfsig taktung etablieren;Politik und Ideologie
1727;netz   verladestellen multimodal güterverkehrszentr   straße schiene wasserweg verdichten;Infrastruktur
1728;sichererer sauber verlässlich schienenverkehr   schienenpersonenverkehr deutschland ausgebaut abgestimmt öffentlich nah fernverkehrsnetz erhalten ein fach zuverlässig modell schweiz orientieren;Politik und Ideologie
1729;pünktlichkeit sicherheit sauberkeit optimal taktung bus bahn vernetzung flugverkehr gewährleisten;Politik und Ideologie
1730;afd befürworten abschaffung luftverkehrsteuer richten unrealistisch co,-reduktionsziele dereu;Politik und Ideologie
1731;mobilität infrastruktur   afd unterstützen ausbau vernachlässigt schienennetz insbesondere   beseitigung engpässen erweiterung hochgeschwindigkeitsnetz;Politik und Ideologie
1732;angestrebt deutschlandtakt verkürzung reisezeit verbindung oberer ziel;Politik und Ideologie
1733;flugverkehr wirtschaftsfaktor stärken   global flugverkehr elementar bedeutung wirtschaftsstandort deutschland kurzsichtig unwissenschaftlich klima-hysterie opfern;Wissenschaft
1734;deutschland flughafen wirtschaftsfaktor stärken;Infrastruktur
1735;künftig wachstum innovativ einbeziehung umliegend schwach ausgelastet verkehrsflughäfe inner- halb sicherheitsbereich gate-to-gat geschehen;Politik und Ideologie
1736;afd befürworten abschaffung luftverkehr steuer richten unrealistisch co reduktionsziel dereu;Politik und Ideologie
1737;rahmen luftverkehrskonzepts deutschland flughafen wirtschaftsfaktor stärken;Infrastruktur
1738;deutsch automobilindustrie leitindustrie erhalten   afd sehen strategisch bedeutung deutsch automobil zulieferindustrie;Politik und Ideologie
1739;grofßsteil arbeitsplatz zuständig mittelstand insbesondere metall verarbeitend industrie abhängig fortbestand verbrennungsmotor;wirtschaft
1740;aufgabe bundesregierung national europäisch   mobilitätund infrastruktur;Politik und Ideologie
1741;ebene technologieoffen gesetzgebung sorgen;Politik und Ideologie
1742;heutig einseitig bevorzugung elektromobilität grund mangelnd strom kapazität global umweltbelastung batterieproduktion sofort stoppen;wirtschaft
1743;verbrennungsmotor tag antriebstorm ablösen existieren frage technisch fortschritt   markt verbotspolitik afd sehen stra- eu basieren;wirtschaft
1744;tegisch bedeutung eu deutsch automobil bestehend realitätsfremde eu-co,-;Politik und Ideologie
1745;j zulieferindustrie;wirtschaft
1746;reduktionsgesetzgebung verkehrssektor aufgabe   verhindern synthetisch kraftstoff   pundesreglerung zukunftsfähig treibstoff verbrennungsmotor berücksichtigen;Politik und Ideologie
1747;fahrzeug verbrennungsmotor technologie- synthetisch kraftstoff antreiben u nn hinsichtlich abgabenlast gegen-   elektrisch angetrieben fahrzeug gleich   behandlung erfahren;Klima
1748;gelten sowohl energie   träger fahrzeug insgesamt;Gesundheit
1749;stadt land gleichrangig entwickeln   jahrzehnt prägen landflucht verstädterung bild unser land;Politik und Ideologie
1750;brauchen grundlegen- politikwechsel entwicklung umkehren;wirtschaft
